id,setor,tombo,descricao,
uJh1CvHxFJ,1164,5996,MESA PARA COMPUTADOR CINZA COM SUPORTE,
uK37qlJTSI,1119,4870,PAINEL SOLAR FOTOVOLTAICO POLICRISTALINO 315W,
uK3NP4vN0f,1114,17535,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
uK9wolDIyY,1114,13523,SIMULADOR DE TREINAMENTO RCP - CRIANÇA,
uKC8GLhDKl,1117,12712,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
uKCsIa8wbB,110409,7762,APARELHO CONDICIONADOR DE AR PISO/TETO ELGIN,
uKNKWVPUOY,1120,1430,CADEIRA COMUM,
uKPWFRNC80,110409,295202,PAQUIMETRO,
uKUlwyzlDK,111604,6158,MESA PARA COMPUTADOR CINZA COM SUPORTE,
uKhC1vRXaW,1116,682,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uKhabjWyaw,111103,6575,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
uKmqCVWWjC,112205,6777,IMPRESSORA BEMATECH 4200 NÃO FISCAL,
uLECSC5kWY,110103,2271,CADEIRA SECRETARIA OPERACIONAL SEM BRAÇOS,
uLSe5VpYl9,110302,11784,INTERFACE PARA FIBRA ÓTICA TIPO 10GBASE-LR,
uLaaDZOX0C,112303,14284,CADEIRA FIXA EMPILHÁVEL,
uM0neeCYan,110409,13021,PATCH PANEL 24 PORTAS CAT.6,
uM1J4aMAXo,1117,8234,MESA RETA 800X600755,
uM1ocDz6gO,1115,6771,MICRO ÔNIBUS MERCEDES BENZ/COMIL,
uMMu1OtCEs,1164,10285,POLTRONA PARA AUDITORIO,
uMYoBtjp98,1113,191,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uMfCzW2CE3,1164,9024,CARTEIRA ESCOLAR PARA CANHOTO,
uMiEGj7nQD,110409,6244,APARELHO DE AR CONDICIONADO TIPO SPLIT PISO-,
uMpauGDyDM,1117,1293,MICROFONE DE MÃO COM FIO,
uMrdxPloVs,111105,8566,MESA RETANGULAR 1000X600X750MM,
uMxBaR5eFf,1115,7852,APARELHO DE AR CONDICIONADO SPLIT 9.000 BTU´S,
uN82fVGXj6,110302,11716,INTERFACE PARA CABO UTP SFP 1000BASE-T,
uNCI83HEZU,1101,4412,CADEIRA ESCRITÓRIO PRETA,
uNEWI9Bc4H,110409,8001,GAVETEIRO FIXO 2 GAVETAS,
uNPITilUqA,1113,13836,VENTILADOR OSC PAREDE 60CM,
uNYHdZcCuB,1114,18299,PROJETOR ACER X1223HP 4,
uNpOi26Dc4,1164,6343,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
uNrsOXuIyc,1164,6003,MESA PARA COMPUTADOR CINZA COM SUPORTE,
uO0y54W5yp,1123,258,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uO59ycf9Wm,1164,10109,POLTRONA PARA AUDITORIO,
uOCGXNyX1f,1163,12491,MESA REUNIÃO REDONDA LAYOUT,
uOCKujSSUz,110409,235499,MESA DE MADEIRA SEM GAVETA,
uOSbwMCNFD,111604,6895,QUADRO BRANCO 3,
uOXAoDnPuI,1164,9221,CARTEIRA ESCOLAR PARA DESTRO,
uP82yMjjon,110409,821324,HUB INTELIGENTE,
uPK8gCTRMW,110409,237543,ESTANTE DE MADEIRA ABERTA COM PRATELEIRAS,
uPpNkw0cod,1113,7953,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
uQ3uzrz8L8,110409,222945,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
uQFLuk18aT,1115,5826,MESA DE ESCRITÓRIO COM 3 GAVETAS,
uQGzEQEUzI,1114,16289,ESFIGMOMANÔMETRO AJUSTE DIGITAL,
uQL2cgaFvm,110409,257616,CARTEIRA ESCOLAR UNIVERSITARIA DE,
uQUk4FXPwc,110409,341701,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
uR46buVBPf,116313,10497,APARELHO TELEFONICO IP SIP T21,
uR59uqoSYA,1116,7322,COMPUTADOR DELL OPTIPLEX 7060,
uR7tnSnGuX,1117,3238,CARTEIRA ESCOLAR PARA DESTRO,
uRFjQzWpbe,1115,7653,PROJETOR INTERATIVO EPSON BRIGHTLINK,
uRHhRFleKL,111101,7649,PROJETOR INTERATIVO EPSON BRIGHTLINK,
uRKwSJkqZt,1114,16557,NEGATOSCOPIO VISOR EM ACRÍLICO,
uRV38NaBLC,110409,239371,BANCO INDIVIDUAL DE MADEIRA COM ASSENTO,
uRd8pWIIpP,1104,382,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uRjQpsiof3,110409,257555,CARTEIRA ESCOLAR UNIVERSITARIA DE,
uRjVvtYkMA,110409,272295,AIR SPLIT DE 12.000 BTUS,
uRpulvHw7b,112205,3557,MESA PARA COMPUTADOR 900X600X730MM,
uS0fPGhLxl,110302,11767,INTERFACE PARA FIBRA ÓTICA TIPO 1000BASE-SX,
uS1XC5tbTT,110409,812,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uSCMqsYKu8,1110,14908,CADEIRA FIXA EMPILHÁVEL,
uSEN257ghc,111103,11637,CADEIRA ISO EM POLIPROPILENO,
uSUDUUpzQP,1110,7661,CAIXA DE SOM SUBWOOFER ATIVO,
uSWWzqR5AB,110409,9903,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
uShXfWN0mQ,1114,3050,CARTEIRA ESCOLAR PARA DESTRO,
uSha8eNv1O,110409,275273,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
uSj8CtH9Bg,1115,6055,MESA PARA COMPUTADOR CINZA COM SUPORTE,
uT65r5tNTn,110409,821434,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
uTL6it8222,110409,260249,MODULO ISOLADOR,
uTO30bDhc5,1115,12323,CADEIRA FIXA EM POLIPROPILENO,
uTejjxCwH3,1116,10598,APARELHO TELEFONICO IP SIP T21,
uTjDqZo7dV,110409,337191,FLANELOGRAFO,
uToMXkXeKv,1114,17248,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
uTwL6wSHTk,110409,265588,MESA DE MADEIRA COM 03 GAVETAS,
uU2PFLUyho,1113,14845,CADEIRA FIXA EMPILHÁVEL,
uUSklH0Qxs,111103,6576,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
uUeIbO48Rm,110409,159544,MOCHO ODONTOLOGICO,
uUicxXL13y,110409,16329,EXTINTOR ABC 8KG,
uUmC9ocbSa,110409,335313,QUADRO BRANCO MAGNETIZADO,
uUtKGbLFrb,110409,257385,CARTEIRA ESCOLAR UNIVERSITARIA DE,
uUuKiLuQY0,1115,8306,MESA RETA 800X600755,
uV4Y5hmEDN,112402,1231,EQUIPAMENTO REPRODUTOR / PROCESSADOR DE,
uVCmWdjhSx,1117,8264,MESA RETA 800X600755,
uVDB2A2DcX,1102,12043,APARELHO DE AR CONDICIONADO TIPO SPLIT,
uVGCkNdLyx,110409,249629,APARELHO DE AR CONDICIONADO DE 12.000 BTUS,
uVOzQgl2cA,110409,333618,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
uVW3zBHUae,1123,13852,VENTILADOR OSC PAREDE 60CM,
uVZui8u8EL,110707,169,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
uVwQMJVM6o,1113,15550,MICROCOMPUTADOR DELL OPTIPLEX 3080,
uWBmQ967Qa,1124,16204,SSD INTERNO 240GB,
uX75YN338G,1117,9644,CARTEIRA ESCOLAR PARA DESTRO,
uXpNbHWQlm,111611,258639,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
uXuFsbt7zP,110409,821526,MESA DE MADEIRA COM 06 GAVETAS,
uXyKXMVvLc,110409,9963,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
uY2l0khm0D,1107,2295,CADEIRA SECRETARIA OPERACIONAL SEM BRAÇOS,
uY7DQMP9jW,111616,13180,MESA AGITADORA DE BANCADA PENDULAR,
uYKjRKxKup,1164,17738,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
uYKs2Zs4x5,110409,14955,CADEIRA FIXA EMPILHÁVEL,
uYRD9Dfx5F,1113,18348,PROJETOR ACER X1223HP 4,
uYWGMcFzw3,110409,333564,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
uYscnjgEPF,1113,2652,CADEIRA FIXA AZUL ROYAL,
uYuquvW6L8,1184,257309,CARTEIRA ESCOLAR UNIVERSITARIA DE,
uZ2LpaJDOx,110103,2267,CADEIRA SECRETARIA OPERACIONAL SEM BRAÇOS,
uZCEA6bCNi,1117,9596,CARTEIRA ESCOLAR PARA DESTRO,
uZDHZTNB0A,1114,16392,EXTINTOR ABC 6KG,
uZKcmbUpxX,1117,4511,TV PANASONIC 49 POLEGADAS,
uZYlP4gWyE,1114,13650,CAIXA TÉRMICA COM TERMOMETRO DIGITAL,
uZgrDCcUrI,110409,319532,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
uZkAvfcVsq,1102,2153,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
